Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1989","1989","","119.25","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1990","1990","","135.04","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1991","1991","","110.57","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1992","1992","","125.51","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1993","1993","","195.14","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1994","1994","","272.12","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1995","1995","","108.23","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1996","1996","","176.45","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1997","1997","","167.22","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1998","1998","","120.35","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","1999","1999","","119","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2000","2000","","129.62","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2001","2001","","126.58","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2002","2002","","126.53","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2003","2003","","124.11","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2004","2004","","121.44","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2005","2005","","118.23","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2006","2006","","111.16","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2007","2007","","95.3","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2008","2008","","104.28","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2009","2009","","102.54","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2010","2010","","101.46","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2011","2011","","100.57","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2012","2012","","91.02","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2013","2013","","99.51","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2014","2014","","100.18","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2015","2015","","99.66","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2016","2016","","100.17","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","01241.90","Other beans, green","2017","2017","","98.76","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1961","1961","","533.05","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1962","1962","","533.05","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1963","1963","","533.05","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1964","1964","","586.36","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1965","1965","","639.66","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1966","1966","","692.97","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1967","1967","","799.58","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1968","1968","","852.89","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1969","1969","","959.5","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1970","1970","","1066.11","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1971","1971","","1385.94","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1972","1972","","1652.47","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1973","1973","","1385.94","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1974","1974","","1119.41","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1975","1975","","1119.41","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1976","1976","","799.58","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1977","1977","","1279.33","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1978","1978","","1119.41","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1979","1979","","959.5","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1980","1980","","533.05","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1981","1981","","852.89","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1982","1982","","639.66","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1983","1983","","672.71","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1984","1984","","813.44","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1985","1985","","789.99","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1986","1986","","656.19","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","1987","1987","","533.05","E","Estimated value"
